OID_,SOURCE_ID,SITE_NAME,TOWN,REGION,LATITUDE,LONGITUDE,TYPE,ZII_NUM,PWS_ID
231,1113012-01G,UAHC EISNER CAMP INSTITUTE,GREAT BARRINGTON,1,42.177500070000001,-73.350199979999999,TNC,0,1113012
232,1024001-02G,NEW DUG WELL (02G),BELCHERTOWN,1,42.258272159999997,-72.376949260000004,GW,0,1024001
233,3317000-08G,T.F. COUGHLIN SW1 GP SUPPLEMENTAL WELL,WELLESLEY,3,42.303784020000002,-71.250813949999994,GW,275,3317000
234,4041000-04G,RUN HILL ROAD GP WELL  4,BREWSTER,4,41.729611730000002,-70.107851960000005,GW,45,4041000
235,4239051-01G,WELL 1,PLYMOUTH,4,41.816929520000002,-70.566900529999998,GW,0,4239051
236,4292000-01S,PALMER RIVER,SWANSEA,4,41.772400990000001,-71.282944369999996,SW,0,4292000
237,3315000-06G,BALDWIN POND #3 GP WELL,WAYLAND,3,42.374859489999999,-71.370418430000001,GW,221,3315000
238,3051016-01G,"CARLISLE EXTENDED DAY PROGRAM,INC.",CARLISLE,3,42.532063669999999,-71.342129619999994,NTNC,0,3051016
239,2179008-01G,ALICANTE RESTAURANT AND LOUNGE,MENDON,2,42.097278080000002,-71.573046680000004,TNC,0,2179008
240,2147003-01G,JEWISH COMMUNITY CENTER DAY CAMP,LANCASTER,2,42.512345000000003,-71.688900889999999,TNC,0,2147003
241,4318087-01G,CCNS HEMENWAY LANDING,EASTHAM,4,41.822326869999998,-69.965049680000007,TNC,0,4318087
242,4292000-03G,MIDWOOD  WELL 3,SWANSEA,4,41.769446360000003,-71.212016750000004,GW,116,4292000
243,4293004-01G,ROYAL PENNY,TAUNTON,4,41.841087299999998,-71.006484900000004,TNC,0,4293004
244,4264000-11G,WELL  22  BARNES MEADOW,SCITUATE,4,42.191809890000002,-70.771992290000000,GW,509,4264000
245,4126000-07G,GP WELL  6,HARWICH,4,41.686167500000003,-70.034629749999993,GW,98,4126000
246,4086034-01G,FAIRWAY PIZZERIA/HOLE IN ONE,EASTHAM,4,41.853157000000003,-69.988365040000005,TNC,0,4086034
247,4250005-01G,"MHC GATEWAY TO CAPE COD, LLC",ROCHESTER,4,41.760879529999997,-70.800369189999998,TNC,0,4250005
248,4296003-01G,AMERICAN YOUTH HOSTEL,WEST TISBURY,4,41.383964599999999,-70.655899079999998,TNC,0,4296003
249,2045005-01G,ROCK WELL  1,BROOKFIELD,2,42.188129560000000,-72.137886019999996,GW,0,2045005
250,4169000-05G,WOLF ISLAND STAT.,MARION,4,41.703970740000003,-70.847415299999994,GW,0,4169000
251,2208000-03G,GOLD STREET GP WELL #1A,NORFOLK,2,42.129020500000003,-71.354919679999995,GW,340,2208000
252,3056000-15G,MILL RD. GP WELL 3,CHELMSFORD,3,42.581969590000000,-71.339881969999993,GW,566,3056000
253,2101000-04G,GP WELL 4,FRANKLIN,2,42.118404300000002,-71.374991489999999,GW,174,2101000
254,1233002-05G,CAMP DANBEE,PERU,1,42.441226829999998,-73.072881060000000,TNC,0,1233002
255,1329004-01G,WHITE OAK SCHOOL,WESTFIELD,1,42.181824929999998,-72.735324770000005,NTNC,0,1329004
256,1191007-01G,WESTVIEW FARM,MONSON,1,42.099182399999997,-72.284629800000005,TNC,0,1191007
257,4300026-01G,TRURO MOTOR INN,TRURO,4,42.012706629999997,-70.070808549999995,TNC,0,4300026
258,4300003-09G,"NORTH OF HIGHLAND CAMPING AREA, LLC",TRURO,4,42.045585709999997,-70.086669979999996,TNC,0,4300003
259,1053007-02G,HAWLEMONT REGIONAL SCHOOL,CHARLEMONT,1,42.627198219999997,-72.874898450000003,NTNC,0,1053007
260,2125001-01G,FRIENDLY CROSSWAYS,HARVARD,2,42.514072229999996,-71.534614649999995,TNC,0,2125001
261,1339004-02G,FRANKIE BS INC,WILBRAHAM,1,42.152333990000002,-72.411733690000005,TNC,0,1339004
262,3163000-05S,IPSWICH RIVER,LYNN,3,42.571242890000001,-71.048433540000005,SW,0,3163000
263,4240006-01G,HARVEST FARM SPRINGS PUBLIC WATER SUPPLY,PLYMPTON,4,41.960839950000000,-70.781009960000006,TNC,0,4240006
264,3116000-03G,GP WELL 3  MERRIMAC R.,GROVELAND,3,42.770052010000001,-71.027177690000002,GW,355,3116000
265,1341000-01G,STETSON RD WELL #1 (01G),WILLIAMSTOWN,1,42.719219279999997,-73.192301709999995,GW,236,1341000
266,4094000-02G,MATTAPOISETT WELL,FAIRHAVEN,4,41.658048590000000,-70.835067499999994,GW,480,4094000
267,3330024-01G,BUTTER BROOK CROSSING GOLF CLUB,WESTFORD,3,42.537404780000003,-71.401822789999997,TNC,0,3330024
268,3128000-01S,KENOZA LAKE,HAVERHILL,3,42.793506379999997,-71.060485920000005,SW,0,3128000
269,3073000-06G,WHITE LODGE WELL 1,WESTWOOD,3,42.206451180000002,-71.151481050000001,GW,113,3073000
270,3206000-02S,INDIAN HILL RES.,NEWBURYPORT,3,42.783683820000000,-70.954780580000005,SW,0,3206000
271,1225047-01G,OTIS RECREATION CENTER,OTIS,1,42.149739320000002,-73.092531910000005,TNC,0,1225047
272,4318088-01G,CCNS NAUSET LIGHT BEACH,EASTHAM,4,41.858169369999999,-69.952560379999994,TNC,0,4318088
273,2188008-01G,POLISH AMERICAN CITIZENS CLUB,MILLVILLE,2,42.026501979999999,-71.585359929999996,TNC,0,2188008
274,1111029-01G,PIZZA PALACE,GRANBY,1,42.243618669999996,-72.549844789999995,TNC,0,1111029
275,4126000-09G,GP WELL  8,HARWICH,4,41.710172290000003,-70.007267569999996,GW,99,4126000
276,1068003-01G,BAKERS COUNTRY STORE,CONWAY,1,42.508463390000003,-72.702106299999997,TNC,0,1068003
277,4310003-02G,WELL # 3,WAREHAM,4,41.767708130000003,-70.637260690000005,GW,356,4310003
278,1150003-01G,SPRING (01G),LEE,1,42.319972219999997,-73.298611120000004,GW,597,1150003
279,2278000-05S,HATCHET POND,SOUTHBRIDGE,2,42.028480430000002,-72.088752659999997,SW,0,2278000
280,1091014-01G,CHARLES F ZILINSKI MEMORIAL FIELD,ERVING,1,42.600126320000001,-72.390946339999999,TNC,0,1091014
281,4020004-06G,SIMMONS POND,BARNSTABLE,4,41.640698430000000,-70.307098049999993,GW,316,4020004
282,4075000-10G,GP WELL  9,DENNIS,4,41.717610569999998,-70.158700220000000,GW,439,4075000
283,4044000-01S,SILVER LAKE,BROCKTON,4,42.023960379999998,-70.814788859999993,SW,0,4044000
284,1111013-01G,STONY BROOK LODGE,GRANBY,1,42.242338470000000,-72.549227560000006,TNC,0,1111013
285,4052063-01G,COUNTRY JUNCTION PLAZA,CARVER,4,41.837228500000002,-70.751052799999997,TNC,0,4052063
286,4020003-02G,STATION  1,BARNSTABLE,4,41.634512440000002,-70.439649250000002,GW,296,4020003
287,4169000-04G,MAIN STAT.,MARION,4,41.724445449999997,-70.781722930000001,GW,482,4169000
288,4082000-01G,MILLBROOK POND WELL,DUXBURY,4,42.053581119999997,-70.696047269999994,GW,146,4082000
289,4273000-01S,SOMERSET RESERVOIR,SOMERSET,4,41.777568740000000,-71.137336700000006,SW,0,4273000
290,4096001-01G,GP WELL J,FALMOUTH,4,41.666116709999997,-70.530011119999998,GW,611,4096001
291,1200005-02G,THE SPRINGS INN AND RESORT,NEW ASHFORD,1,42.591906500000000,-73.245754809999994,TNC,0,1200005
292,4300017-02G,"ADVENTURE BOUND CAMPING, CAPE COD",TRURO,4,42.040645830000003,-70.076881299999997,TNC,0,4300017
293,2280002-01G,SJA MAIN WELL  1,SPENCER,2,42.293169429999999,-72.014399350000005,GW,0,2280002
294,4318035-01G,WELLFLEET MOTEL,WELLFLEET,4,41.881726350000001,-69.988134419999994,TNC,0,4318035
295,4266000-03G,GP WELL  4,SHARON,4,42.126556630000003,-71.183608989999996,GW,289,4266000
296,1192000-03S,GREEN POND (03S),MONTAGUE,1,42.565673359999998,-72.511225330000002,ESW,0,1192000
297,2304000-01G,GP WELL # 1,UXBRIDGE,2,42.076983300000002,-71.607235329999995,GW,498,2304000
298,1289004-0AG,PROPOSED SUGARBUSH MEADOWS,SUNDERLAND,1,42.428167909999999,-72.544971489999995,PW,996,1289004
299,4003002-01G,WELL  1,ACUSHNET,4,41.733084970000000,-70.888990690000000,GW,0,4003002
300,1345005-01G,DCR WINDSOR STATE FOREST,WINDSOR,1,42.522892159999998,-73.004417390000000,TNC,0,1345005
301,1209000-04S,MT. WILLIAMS RESERVOIR (04S),NORTH ADAMS,1,42.687194830000003,-73.156242379999995,SW,0,1209000
302,1289000-01G,RALICKI WELL,SUNDERLAND,1,42.458571499999998,-72.564449710000005,GW,446,1289000
303,4307000-01G,MINE BROOK 1 GP WELL,WALPOLE,4,42.151479260000002,-71.258539569999996,GW,107,4307000
304,4300031-02G,SALT AIR COTTAGES,TRURO,4,42.036998769999997,-70.088539080000004,TNC,0,4300031
305,4001000-03G,MYERS AVE. WELL # 3,ABINGTON,4,42.098611499999997,-70.939868230000002,GW,631,4001000
306,2270000-02G,CATACUNEMAUG ROAD GRAVEL PACKED WELL,SHIRLEY,2,42.548183340000001,-71.664485319999997,GW,431,2270000
307,2151009-02G,ROCK WELL 2,LEICESTER,2,42.222434389999997,-71.872592089999998,GW,0,2151009
308,1236011-03G,DCR PITTSFIELD STATE FOREST,PITTSFIELD,1,42.492607419999999,-73.300148260000000,TNC,0,1236011
309,3301045-01G,TWINCO REALTY DBA MAXXS MINI GOLF,TYNGSBOROUGH,3,42.692094560000001,-71.433495339999993,TNC,0,3301045
310,4020004-10G,AIRPORT  1,BARNSTABLE,4,41.671184670000002,-70.277847929999993,GW,314,4020004
311,2179028-01G,MENDON SENIOR CENTER,MENDON,2,42.097271999999997,-71.539388009999996,TNC,0,2179028
312,4055000-0AG,TEST WELL # 21B,CHATHAM,4,41.696666960000002,-70.026071119999997,PW,672,4055000
313,4055000-0BG,TEST WELL # 21D,CHATHAM,4,41.696745819999997,-70.025308120000005,PW,672,4055000
314,1267001-04G,WELL #3A,SHEFFIELD,1,42.113405370000002,-73.416787909999996,GW,0,1267001
315,1087000-06G,NONOTUCK RD WELL (06G),EASTHAMPTON,1,42.254820969999997,-72.661225830000006,GW,235,1087000
316,4211000-07G,WHITING ST. WELL,NORTH ATTLEBOROUGH,4,41.994701360000001,-71.331825350000003,GW,391,4211000
317,4086095-0AG,DISTRICT H SITE,EASTHAM,4,41.852521390000000,-69.964005799999995,PW,702,4086095
318,4086095-0BG,0BG DISTRICT H SITE (TPW-2C),EASTHAM,4,41.852850390000000,-69.964003109999993,PW,702,4086095
319,1312010-03G,WAGON WHEEL CAMPING AREA,WARWICK,1,42.627536939999999,-72.356953550000000,TNC,0,1312010
320,3107000-04S,DYKES MEADOW RES.,GLOUCESTER,3,42.603416250000002,-70.724273740000001,SW,0,3107000
321,4172039-06G,MASHPEE VILLAGE WELL 6,MASHPEE,4,41.619570639999999,-70.503478500000000,GW,633,4172039
322,3073000-04G,WELL E,DEDHAM,3,42.253559260000003,-71.180877589999994,GW,639,3073000
323,2002002-01G,PLANET GYMNASTICS/ALL SEASONS TENNIS,ACTON,2,42.513161410000002,-71.415443289999999,TNC,0,2002002
324,4036007-02G,SANDYS RESTAURANT,BOURNE,4,41.753648439999999,-70.594767590000004,TNC,0,4036007
325,4052054-02G,WELL 2,CARVER,4,41.832866809999999,-70.778653919999996,GW,0,4052054
326,4318052-01G,WICKED OYSTER RESTAURANT,WELLFLEET,4,41.938049139999997,-70.022880670000006,TNC,0,4318052
327,2290014-02G,WOODBURY POND WELL 1,SUTTON,2,42.160436130000001,-71.730486970000001,GW,642,2290014
328,2226011-02G,WELL NO 2,OXFORD,2,42.184701750000002,-71.905376880000006,GW,0,2226011
329,4211000-0AG,KELLEY WELL NO. 3,NORTH ATTLEBOROUGH,4,41.978126789999997,-71.286367389999995,PW,576,4211000
330,4245002-03G,KING PHILLIP ST. WELL  2,RAYNHAM,4,41.940400259999997,-71.087245679999995,GW,627,4245002
331,4146029-01G,MULLEIN HILL CHRISTIAN ACADEMY,LAKEVILLE,4,41.857300109999997,-70.928842730000000,NTNC,0,4146029
332,2140015-02G,BREEZY HILL PLAZA,HUBBARDSTON,2,42.487644770000003,-72.015283289999999,NTNC,0,2140015
333,4052022-03G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.844020929999999,-70.694107189999997,TNC,0,4052022
334,1148000-02G,GP WELL #2 TOWN BROOK,LANESBOROUGH,1,42.509207510000003,-73.235133149999996,GW,476,1148000
335,4334030-02G,LEXI LUS PLACE,WESTPORT,4,41.634788600000000,-71.054226959999994,TNC,0,4334030
336,4172039-0CG,SITE P-11/TW #1-90,MASHPEE,4,41.640428810000003,-70.502461199999999,PW,565,4172039
337,4221000-04G,MADISON ALWARDT SR. WELL 4,OAK BLUFFS,4,41.414629540000000,-70.608998970000002,GW,640,4221000
338,1059002-01G,WILDCAT SPRINGS RESTAURANT,CHESTER,1,42.257463459999997,-72.954486700000004,TNC,0,1059002
339,3315000-12G,HAPPY HOLLOW #3R GP WELL,WAYLAND,3,42.341640910000002,-71.378206039999995,GW,8,3315000
340,3315000-11G,HAPPY HOLLOW #2R GP WELL,WAYLAND,3,42.341613709999997,-71.377543570000000,GW,8,3315000
341,3056000-08G,CROOKED SPRING GP WELL 2,CHELMSFORD,3,42.622421670000001,-71.385834009999996,GW,567,3056000
342,3315000-10G,HAPPY HOLLOW #1R GP WELL,WAYLAND,3,42.341485970000001,-71.376799750000004,GW,8,3315000
343,4219000-02G,GP WELL  2,NORWELL,4,42.182362050000002,-70.869114379999999,GW,238,4219000
344,1112005-01G,NOBLE AND COOLEY COMPANY,GRANVILLE,1,42.063019590000003,-72.864303669999998,TNC,0,1112005
345,1340000-01G,GP WELL #1,WILLIAMSBURG,1,42.380281060000002,-72.726903579999998,GW,163,1340000
346,2271003-04G,MEMORIAL DR. IND. PARK SITE 1 (RIGR),SHREWSBURY,2,42.258292580000003,-71.708478630000002,NTNC,0,2271003
347,4292000-12G,REED ROAD WELL 12,SWANSEA,4,41.765494709999999,-71.234638529999998,GW,359,4292000
348,3330000-05G,FORGE VILLAGE RD. GPW 2,WESTFORD,3,42.582481420000001,-71.470497060000000,GW,658,3330000
349,4334028-01G,CALVARY BIBLE CHURCH,WESTPORT,4,41.643688670000003,-71.053788350000005,TNC,0,4334028
350,2039000-01G,"GP WELL 1, NW CORNER RTS 70 140",BOYLSTON,2,42.338369170000000,-71.746010949999999,GW,364,2039000
351,1137000-05S,MANHAN RESERVOIR (05S),HOLYOKE,1,42.216014790000003,-72.776512130000000,SW,0,1137000
352,4334065-01G,BITTERSWEET FARM INC,WESTPORT,4,41.598918689999998,-71.084686329999997,NTNC,0,4334065
353,1319007-01G,WENDELL TOWN BUILDINGS,WENDELL,1,42.542631030000003,-72.398313490000007,TNC,0,1319007
354,1272003-01G,CAMP ANDERSON FOUNDATION,SHUTESBURY,1,42.509221969999999,-72.426614740000005,TNC,0,1272003
355,2097000-01S,MEETINGHOUSE RESERVOIR,FITCHBURG,2,42.534118610000000,-71.904670730000007,SW,0,2097000
356,2034019-01G,BOLTON OFFICE PARK,BOLTON,2,42.428439869999998,-71.601539610000003,NTNC,0,2034019
357,1283016-02G,MAH KEE NAC WATER COMPANY,STOCKBRIDGE,1,42.327574009999999,-73.311531630000005,TNC,0,1283016
358,1227012-01G,CROSS ROADS,PALMER,1,42.143195759999998,-72.284795209999999,TNC,0,1227012
359,2290004-01G,"BLUE JAY FAMILY RESTAURANT, INC.",SUTTON,2,42.127239369999998,-71.773002710000000,TNC,0,2290004
360,2012002-01G,ASHBY ELEMENTARY SCHOOL,ASHBY,2,42.679975100000000,-71.823232709999999,NTNC,0,2012002
361,2017000-07G,GP WELL 7,AUBURN,2,42.179843839999997,-71.829551699999996,GW,196,2017000
362,3205001-03G,12"" ROCK WELL #2 (LARKIN ST),NEWBURY,3,42.746255200000000,-70.940572329999995,GW,526,3205001
363,4131000-06G,PROSPECT GP WELL,HINGHAM,4,42.192028739999998,-70.877403130000005,GW,394,4131000
364,4086001-02G,4100 HOLDINGS LLC,EASTHAM,4,41.850731850000003,-69.986650539999999,TNC,0,4086001
365,1120035-01G,NEW ENGLAND EQUITIES LLC,HAMPDEN,1,42.062799429999998,-72.420337979999999,NTNC,0,1120035
366,4052025-02G,WELL  2,CARVER,4,41.827006099999998,-70.737847500000001,GW,0,4052025
367,2235006-01G,LAMB CITY CAMPGROUND,PHILLIPSTON,2,42.577933750000000,-72.132797729999993,TNC,0,2235006
368,1329007-01G,R E G ENTERPRISES INC,WESTFIELD,1,42.185213509999997,-72.743477429999999,TNC,0,1329007
369,2054065-02G,19 & 21 WORCESTER ROAD,CHARLTON,2,42.145339880000002,-71.990818210000000,TNC,0,2054065
370,4318074-01G,DRUMMER COVE COTTAGES,WELLFLEET,4,41.916214269999998,-69.996315139999993,TNC,0,4318074
371,4122000-10G,PHILIP C. BEAL WELL #2,HANOVER,4,42.102227110000001,-70.814789919999996,GW,207,4122000
372,4052049-01G,LANDMARK TRUST,CARVER,4,41.910523619999999,-70.800442079999996,NTNC,0,4052049
373,2037017-02G,"LPCH BOXBOROUGH, LP",BOXBOROUGH,2,42.484799750000001,-71.539496060000005,NTNC,0,2037017
374,2037007-02G,ROCK WELL 2 SWANSON (SOUTH),BOXBOROUGH,2,42.492801999999998,-71.542373999999995,GW,0,2037007
375,4094000-03G,WOLF ISLAND RD. WELL  1,FAIRHAVEN,4,41.698671949999998,-70.847051190000002,GW,441,4094000
376,4094000-06G,TINKHAM LANE WELL,FAIRHAVEN,4,41.684878630000000,-70.842324869999999,GW,28,4094000
377,4169000-07G,SOUTH WELL,MARION,4,41.723420779999998,-70.856045210000005,GW,198,4169000
378,2037035-01G,BRIGHT HORIZONS DAYCARE,BOXBOROUGH,2,42.486750200000003,-71.548554920000001,NTNC,0,2037035
379,2115011-01G,BOSTON ROAD MARKET AND LIQUOR,GROTON,2,42.575017070000001,-71.517136359999995,TNC,0,2115011
380,2125016-01G,WELL 1,HARVARD,2,42.503285599999998,-71.542141790000002,GW,0,2125016
381,4169000-06G,NORTH WELL,MARION,4,41.725578849999998,-70.855506030000001,GW,198,4169000
382,4082000-09G,MAYFLOWER ST. WELL,DUXBURY,4,42.039447670000001,-70.714551510000007,GW,133,4082000
383,4016000-03S,LUTHER RESERVOIR PUMP STA,ATTLEBORO,4,41.935699790000001,-71.336533480000000,SW,0,4016000
384,2271000-09G,GP #6.3 HOME FARM WELL,SHREWSBURY,2,42.299613000000001,-71.753967000000003,GW,577,2271000
385,1063009-02G,DCR CLARKSBURG STATE FOREST,CLARKSBURG,1,42.738334289999997,-73.076674049999994,TNC,0,1063009
386,4245002-06G,FIRST ST. REPLACEMENT WELL,RAYNHAM,4,41.933822120000002,-71.078932969999997,GW,627,4245002
387,2257002-02G,POUT AND TROUT CAMPRGOUND,RUTLAND,2,42.436866459999997,-71.965798379999995,TNC,0,2257002
388,3023000-10G,WELL  10  (HARTWELL RD. WELL 10),BEDFORD,3,42.482052910000000,-71.297318099999998,GW,243,3023000
389,2097000-04S,LOVELL RESERVOIR,FITCHBURG,2,42.615920789999997,-71.819519069999998,SW,0,2097000
390,3078006-07G,NORMANDIE SPRING,DOVER,3,42.237001409999998,-71.275104769999999,GW,0,3078006
391,4094000-01G,NASKETUCKET WELL,FAIRHAVEN,4,41.646747720000000,-70.874748280000006,GW,0,4094000
392,4318040-01G,WELL # 1,WELLFLEET,4,41.933071230000003,-70.037094280000005,GW,0,4318040
393,2151000-02G,ROCK WELL #2,LEICESTER,2,42.309017330000003,-71.914749229999998,GW,614,2151000
394,4086044-02G,CAPEABILITIES,EASTHAM,4,41.854067440000001,-69.990592250000006,NTNC,0,4086044
395,2286023-01G,KIDS A LOT (DAYCARE),STOW,2,42.440032160000001,-71.481777460000004,NTNC,0,2286023
396,2125014-02G,WELL 2,HARVARD,2,42.526449640000003,-71.584203919999993,GW,0,2125014
397,4088000-01G,GP WELL # 1,EASTON,4,42.050823530000002,-71.095773359999995,GW,287,4088000
398,4072000-02G,WELL B,DARTMOUTH,4,41.615114149999997,-70.994565159999993,GW,371,4072000
399,4242000-05G,NO. TRURO USAF BASE WELL (05G),PROVINCETOWN,4,42.028635620000003,-70.051827189999997,GW,124,4242000
400,4052069-01G,WELL  1,CARVER,4,41.892164510000001,-70.778838559999997,GW,0,4052069
401,2054011-01G,DEE DEES PLACE,CHARLTON,2,42.140114429999997,-71.997504809999995,TNC,0,2054011
402,2032000-05G,WELL 5 AND 5A SATELLITE (ELM ST),BLACKSTONE,2,42.035661130000001,-71.505365780000005,GW,424,2032000
403,4126000-11G,STATION  10,HARWICH,4,41.710233109999997,-70.109700369999999,GW,29,4126000
404,4086018-02G,BLUE DOLPHIN INN,EASTHAM,4,41.876255170000000,-69.986762619999993,TNC,0,4086018
405,2002000-01G,WHITCOMB WELL,ACTON,2,42.478808930000000,-71.485753200000005,GW,337,2002000
406,4292000-09G,VINNICUM RD. WELL 9,SWANSEA,4,41.774913859999998,-71.242378149999993,GW,450,4292000
407,3252000-04S,LOOP POND,ROCKPORT,3,42.650657660000000,-70.631454559999995,ESW,0,3252000
408,4020023-01G,SANDY NECK BEACH,BARNSTABLE,4,41.738265349999999,-70.381187339999997,TNC,0,4020023
409,2141000-01S,GATES POND,HUDSON,2,42.381534430000002,-71.607414219999995,SW,0,2141000
410,4318040-02G,WELL  2,WELLFLEET,4,41.933052070000002,-70.037048360000000,GW,0,4318040
411,3252000-02G,MILL BROOK REPLACEMENT WELLFIELD,ROCKPORT,3,42.652769890000002,-70.629362000000000,GW,531,3252000
412,2321000-05G,"GPW 5, PLEASANT VALLEY WELL 1",WEST BOYLSTON,2,42.357435580000001,-71.763469540000003,GW,433,2321000
413,4307000-09G,WASHINGTON 6 GP WELL,WALPOLE,4,42.123917149999997,-71.241540270000002,GW,478,4307000
414,1070000-02S,EGYPT BROOK RESERVOIR (02S),DALTON,1,42.498767610000002,-73.139175420000001,ESW,0,1070000
415,3335008-06G,"HALE RESERVATION, INC.",WESTWOOD,3,42.235709520000000,-71.243118940000002,TNC,0,3335008
416,1143014-01G,NORWICH LAKE FARM  UPPER SYSTEM,HUNTINGTON,1,42.309048730000001,-72.840474250000000,TNC,0,1143014
417,4099000-06G,WELL 6,FOXBOROUGH,4,42.043396739999999,-71.267693019999996,GW,366,4099000
418,3007000-02S,LAKE ATTITASH,AMESBURY,3,42.859378929999998,-70.983535770000003,SW,0,3007000
419,1108010-03G,DCR DAR STATE FOREST,GOSHEN,1,42.457122830000003,-72.799600589999997,TNC,0,1108010
420,4020002-07G,GP WELL  8  CRAIGVILLE,BARNSTABLE,4,41.644549619999999,-70.322497600000005,GW,317,4020002
421,2139010-05G,WELL 5,HOPKINTON,2,42.257945960000001,-71.539973700000004,GW,0,2139010
422,2028001-01G,HERITAGE PROFESSIONAL BLDG.,BERLIN,2,42.396230180000003,-71.602977409999994,NTNC,0,2028001
423,2141000-01G,RIMKUS GRAVEL PACKED WELL,HUDSON,2,42.371585660000001,-71.593429479999998,GW,0,2141000
424,4062008-01G,CHILMARK SCHOOL,CHILMARK,4,41.341079590000000,-70.742657589999993,NTNC,0,4062008
425,4131000-04G,DOWNING ST. GP WELL,HINGHAM,4,42.224392010000003,-70.879859999999994,GW,394,4131000
426,2304015-01G,FAITH FELLOWSHIP,UXBRIDGE,2,42.065588089999999,-71.671680539999997,TNC,0,2304015
427,4351000-16G,GP WELL  16,YARMOUTH,4,41.694691140000003,-70.193837160000001,GW,171,4351000
428,1143011-02G,KNIGHTVILLE DAM WATER SYSTEM,HUNTINGTON,1,42.291333559999998,-72.857468280000006,TNC,0,1143011
429,1058001-05G,WELL #5,CHESHIRE,1,42.531521560000002,-73.178385109999994,GW,0,1058001
430,4020022-01G,GREAT MARSH HEALTH SERVICES,BARNSTABLE,4,41.707345349999997,-70.369846530000004,TNC,0,4020022
431,1074000-03G,WELLS SPRING (03G),DEERFIELD,1,42.539627469999999,-72.586734789999994,GW,589,1074000
432,4052003-01G,CRANE BROOK RESTAURANT,CARVER,4,41.843503400000003,-70.743438040000001,TNC,0,4052003
433,4334009-02G,ADMINISTRATION BLDG TOWN HALL ANNEX,WESTPORT,4,41.576964840000002,-71.089972259999996,TNC,0,4334009
434,4318033-01G,SOUTHFLEET MOTOR INN,WELLFLEET,4,41.904520990000002,-69.985163499999999,TNC,0,4318033
435,4052070-02G,WELL  2,CARVER,4,41.829088669999997,-70.733903979999994,GW,0,4052070
436,4126000-02G,GP WELL  2,HARWICH,4,41.687614349999997,-70.050880250000006,GW,97,4126000
437,4102034-02G,FORGE POND CAMPGROUND INC,FREETOWN,4,41.806147609999996,-71.055298930000006,TNC,0,4102034
438,4334059-02G,WELL #2,WESTPORT,4,41.559967479999997,-71.123811779999997,GW,0,4334059
439,3342000-03G,CHESTNUT ST. GP WELL,WILMINGTON,3,42.530074890000002,-71.168320059999999,GW,152,3342000
440,2034003-02G,BOLTON ORCHARDS,BOLTON,2,42.452996900000002,-71.642734980000000,TNC,0,2034003
441,4036000-06G,WELL  6,BOURNE,4,41.702121849999997,-70.600730819999995,GW,204,4036000
442,2140016-01G,STAMATIAS PLAZA,HUBBARDSTON,2,42.492494270000002,-72.013403810000000,TNC,0,2140016
443,3078006-09G,FRANCIS ST. WELL B,DOVER,3,42.214913320000001,-71.270298220000001,GW,517,3078006
